Stationing,0.0,1.0
162297.0,20.00680481060606,24.0
162298.0,20.00788507820137,23.949737844863623
162299.0,20.009287467008797,23.899824489727248
162300.0,20.011011977028346,23.85025993459087
162301.0,20.013058608260017,23.801044179454493
162302.0,20.01542736070381,23.752177224318118
162303.0,20.018118234359726,23.703659069181743
162304.0,20.02113122922776,23.655489714045366
162305.0,20.024466345307918,23.60766915890899
162306.0,20.028123582600195,23.560197403772612
162307.0,20.032102941104593,23.513074448636235
162308.0,20.036404420821114,23.46630029349986
162309.0,20.041028021749753,23.419874938363485
162310.0,20.045973743890517,23.373798383227108
162311.0,20.033967837243402,23.33377096559073
162312.0,20.022284051808406,23.299792685454353
162313.0,20.01092238758553,23.266163205317977
162314.0,19.999882844574778,23.2328825251816
162315.0,19.989165422776146,23.199950645045224
162316.0,19.978770122189637,23.167367564908847
162317.0,19.96869694281525,23.135133284772472
162318.0,19.95894588465298,23.103247804636094
162319.0,19.949516947702833,23.071711124499718
162320.0,19.940410131964807,23.040523244363342
162321.0,19.931625437438903,23.009684164226968
162322.0,19.92316286412512,22.97919388409059
162323.0,19.91502241202346,22.949052403954212
162324.0,19.90720408113392,22.919259723817838
162325.0,19.8997078714565,22.88981584368146
162326.0,19.8925337829912,22.860720763545086
162327.0,19.885681815738025,22.831974483408707
162328.0,19.87915196969697,22.80357700327233
162329.0,19.872944244868034,22.775528323135955
162330.0,19.867058641251223,22.74782844299958
162331.0,19.86149515884653,22.720477362863203
162332.0,19.85625379765396,22.693475082726827
162333.0,19.85133455767351,22.66682160259045
162334.0,19.84673743890518,22.640516922454072
162335.0,19.842462441348975,22.614561042317696
162336.0,19.838509565004887,22.58895396218132
162337.0,19.829565358532598,22.565449120987253
162338.0,19.820943273272427,22.54404651873549
162339.0,19.812643309224377,22.522992716483728
162340.0,19.80466546638845,22.50228771423197
162341.0,19.797009744764644,22.481931511980207
162342.0,19.789676144352956,22.461924109728447
162343.0,19.782664665153394,22.442265507476687
162344.0,19.77597530716595,22.422955705224926
