Stationing,0.0,1.0
162452.0,0.0,1.0940928159516972
162453.0,0.0,1.0917165648055516
162454.0,0.0,1.0854666112979032
162455.0,0.0,1.0847767365391974
162456.0,0.0,1.0718721112449145
162457.0,0.0,1.0553622587089393
162458.0,0.0,1.0352471789312716
162459.0,0.0,1.0115268719118689
162460.0,0.0,0.9842013376507737
162461.0,0.0,0.9532705761479008
162462.0,0.0,0.9187345874033781
162463.0,0.0,0.8805933714171204
162464.0,0.0,0.8388469281891702
162465.0,0.0,0.7934952577195702
162466.0,0.0,0.7445383600081499
162467.0,0.0,0.6919762350550798
162468.0,0.0,0.7109043809666531
162469.0,0.0,0.788378328713705
162470.0,0.0,0.8620379202193362
162471.0,0.0,0.9318831554836322
162472.0,0.0,0.9979140345065503
162473.0,0.0,1.060130557288133
162474.0,0.0,1.1074773820224237
162475.0,0.0,1.1616273980619525
162476.0,0.0,1.2118896355364797
162477.0,0.0,1.258264094446048
162478.0,0.0,1.3007507747906573
162479.0,0.0,1.3393496765703503
162480.0,0.0,1.3740607997849992
162481.0,0.0,1.4048841444347318
162482.0,0.0,1.4318197105195054
162483.0,0.0,1.4548674980393201
162484.0,0.0,1.4740275069942186
162485.0,0.0,1.4892997373840728
162486.0,0.0,1.5006841892090108
162487.0,0.0,1.5081808624689472
162488.0,0.0,1.5117897571639674
162489.0,0.0,1.511969470063633
162490.0,0.0,1.5097466969111935
162491.0,0.0,1.5036361451937523
162492.0,0.0,1.493637814911395
162493.0,0.0,1.4797517060640786
162494.0,0.0,1.4619778186517607
162495.0,0.0,1.4403161526745265
162496.0,0.0,1.4147667081322908
162497.0,0.0,1.3853294850251814
162498.0,0.0,1.3520044833530278
162499.0,0.0,1.3147917031159153
162500.0,0.0,1.3349826228663915
162501.0,0.0,1.39892535817377
162502.0,0.0,1.4589818728424149
162503.0,0.0,1.5151521668724115
162504.0,0.0,1.5674362402637172
162505.0,0.0,1.615834093016332
162506.0,0.0,1.6603457251302558
162507.0,0.0,1.700971136605574
162508.0,0.0,1.7377103274421586
162509.0,0.0,1.7705632976400523
162510.0,0.0,1.799530047199255
162511.0,0.0,1.8246105761198521
162512.0,0.0,1.8458048844017156
162513.0,0.0,1.8631129720448882
162514.0,0.0,1.8765348390494552
162515.0,0.0,1.8860704854152885
162516.0,0.0,1.8917199111423884
162517.0,0.0,1.8934831162309251
